case_id,case_type,model,model_label,model_family,modeling_row_id,semantic_group_id,actual_class,predicted_class,direction,rank,feature_index,feature_name,feature_label,feature_group,feature_value,shap_value,abs_shap_value
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,3,14585,text__char__tfo,[char] tfo,text,0.0218853447586298,-0.05170239508152008,0.05170239508152008
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,4,13946,text__char__plat,[char] plat,text,0.022208910435438156,-0.04004986211657524,0.04004986211657524
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,5,13923,text__char__per,[char] per,text,0.03670423477888107,-0.03746639937162399,0.03746639937162399
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,6,13864,text__char__ould ,[char] ould ,text,0.0389382541179657,-0.03193885460495949,0.03193885460495949
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,7,252,text__word__additionally would,additionally would,text,0.08370519429445267,-0.02805975265800953,0.02805975265800953
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,8,13607,text__char__nical,[char] nical,text,0.04016345366835594,-0.02558581531047821,0.02558581531047821
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,9,11145,text__word__would,would,text,0.0714634582400322,-0.01634077914059162,0.01634077914059162
case_01,unanimous_correct_low,lightgbm,LightGBM,gradient_boosting,753,15f7e749ff1aa7e7800283d66efd3a71acbcd8d0,low,low,opposes_prediction,10,11769,text__char__ you ,[char]  you ,text,0.030886368826031685,-0.013056096620857716,0.013056096620857716
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,1,2666,text__word__details payment,details payment,text,0.1616174429655075,0.6735368371009827,0.6735368371009827
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,2,251,text__word__additionally please,additionally please,text,0.13390468060970306,0.5611021518707275,0.5611021518707275
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,3,11721,text__char__ thei,[char]  thei,text,0.03558657318353653,0.06809169799089432,0.06809169799089432
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,4,15006,categorical__queue_Billing and Payments,Billing and Payments,queue,1.0,0.06505963951349258,0.06505963951349258
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,5,11597,text__char__ on ,[char]  on ,text,0.017284180968999863,0.05302643030881882,0.05302643030881882
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,6,11084,text__word__within financial,within financial,text,0.14368046820163727,0.03750746324658394,0.03750746324658394
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,7,7245,text__word__pricing,pricing,text,0.10596954822540283,0.03307419270277023,0.03307419270277023
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,8,11426,text__char__ deta,[char]  deta,text,0.03327367082238197,0.01600533165037632,0.01600533165037632
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,9,11626,text__char__ pri,[char]  pri,text,0.0358276404440403,0.014447329565882683,0.014447329565882683
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,supports_prediction,10,11338,text__char__ am,[char]  am,text,0.03571988269686699,0.011642901226878166,0.011642901226878166
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,1,1256,text__word__billing details,billing details,text,0.13541743159294128,-0.052223704755306244,0.052223704755306244
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,2,8709,text__word__services,services,text,0.07020249962806702,-0.030538540333509445,0.030538540333509445
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,3,4246,text__word__hope message,hope message,text,0.11162889003753662,-0.026842720806598663,0.026842720806598663
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,4,14339,text__char__scoun,[char] scoun,text,0.04432132840156555,-0.02435210905969143,0.02435210905969143
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,5,12414,text__char__disco,[char] disco,text,0.04016633331775665,-0.02147907391190529,0.02147907391190529
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,6,14143,text__char__ric,[char] ric,text,0.027077924460172653,-0.014639567583799362,0.014639567583799362
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,7,12392,text__char__det,[char] det,text,0.030104415491223335,-0.010924085043370724,0.010924085043370724
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,8,6591,text__word__online,online,text,0.08066055923700333,-0.010050655342638493,0.010050655342638493
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,9,13822,text__char__optio,[char] optio,text,0.05635453015565872,-0.009879820048809052,0.009879820048809052
case_02,unanimous_correct_medium,lightgbm,LightGBM,gradient_boosting,22,ee037e0444486ca7203bcbbbf5f4913dbc650aff,medium,medium,opposes_prediction,10,12858,text__char__ge ,[char] ge ,text,0.02077784389257431,-0.007942085154354572,0.007942085154354572
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,1,151,text__word__account management,account management,text,0.14956600964069366,0.7607303261756897,0.7607303261756897
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,2,15015,categorical__queue_Technical Support,Technical Support,queue,1.0,0.4364795684814453,0.4364795684814453
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,3,10985,text__word__ways,ways,text,0.1328556090593338,0.2137749195098877,0.2137749195098877
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,4,8910,text__word__significant,significant,text,0.08917856961488724,0.13634543120861053,0.13634543120861053
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,5,12432,text__char__dow,[char] dow,text,0.03583039715886116,0.12753251194953918,0.12753251194953918
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,6,14824,text__char__utag,[char] utag,text,0.06068610027432442,0.12297413498163223,0.12297413498163223
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,7,12175,text__char__bst,[char] bst,text,0.0433475561439991,0.10107044875621796,0.10107044875621796
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,8,12177,text__char__bstan,[char] bstan,text,0.05075492709875107,0.05529293417930603,0.05529293417930603
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,9,2937,text__word__downtime,downtime,text,0.10129786282777786,0.0440082848072052,0.0440082848072052
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,supports_prediction,10,11604,text__char__ outa,[char]  outa,text,0.0607261098921299,0.043408166617155075,0.043408166617155075
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,1,13535,text__char__nati,[char] nati,text,0.044422052800655365,-0.28033286333084106,0.28033286333084106
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,2,2189,text__word__customer,customer,text,0.04827238991856575,-0.10180393606424332,0.10180393606424332
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,3,12353,text__char__date ,[char] date ,text,0.02925015054643154,-0.03600902482867241,0.03600902482867241
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,4,14789,text__char__upt,[char] upt,text,0.028958037495613098,-0.025594469159841537,0.025594469159841537
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,5,14439,text__char__sta,[char] sta,text,0.023082837462425232,-0.01538847852498293,0.01538847852498293
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,6,12820,text__char__fli,[char] fli,text,0.030220486223697662,-0.014597727917134762,0.014597727917134762
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,7,8769,text__word__settings,settings,text,0.07876382768154144,-0.013359397649765015,0.013359397649765015
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,8,14459,text__char__stim,[char] stim,text,0.040618956089019775,-0.01139653567224741,0.01139653567224741
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,9,11375,text__char__ bro,[char]  bro,text,0.04511403292417526,-0.011125370860099792,0.011125370860099792
case_03,unanimous_correct_high,lightgbm,LightGBM,gradient_boosting,1,5c1adc7aa2813d400ebf30ac65484e8b7383ede9,high,high,opposes_prediction,10,11597,text__char__ on ,[char]  on ,text,0.017988629639148712,-0.010016360320150852,0.010016360320150852
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,1,6082,text__word__meet expectations,meet expectations,text,0.15108585357666016,0.4338459074497223,0.4338459074497223
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,2,12883,text__char__gin,[char] gin,text,0.04648299142718315,0.15484260022640228,0.15484260022640228
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,3,15012,categorical__queue_Returns and Exchanges,Returns and Exchanges,queue,1.0,0.034421708434820175,0.034421708434820175
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,4,10594,text__word__usb,usb,text,0.13714554905891418,0.029645171016454697,0.029645171016454697
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,5,15001,categorical__type_Incident,Incident,type,1.0,0.010399910621345043,0.010399910621345043
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,6,14165,text__char__riv,[char] riv,text,0.030991794541478157,0.008003618568181992,0.008003618568181992
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,7,14580,text__char__tes,[char] tes,text,0.01724960282444954,0.007443467620760202,0.007443467620760202
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,8,12001,text__char__ard,[char] ard,text,0.03570910170674324,0.006619539577513933,0.006619539577513933
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,9,13220,text__char__itio,[char] itio,text,0.018956607207655907,0.005926902871578932,0.005926902871578932
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,supports_prediction,10,13691,text__char__ntly ,[char] ntly ,text,0.0237160325050354,0.005902763921767473,0.005902763921767473
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,1,14807,text__char__urn,[char] urn,text,0.06265298277139664,-0.09677597135305405,0.09677597135305405
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,2,3098,text__word__electronic,electronic,text,0.26092901825904846,-0.08008433878421783,0.08008433878421783
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,3,13509,text__char__mpa,[char] mpa,text,0.0157284215092659,-0.0038798139430582523,0.0038798139430582523
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,4,12955,text__char__hes,[char] hes,text,0.01767810620367527,-0.0037650081794708967,0.0037650081794708967
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,5,14840,text__char__ver,[char] ver,text,0.011656098999083042,-0.0037043350748717785,0.0037043350748717785
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,6,13038,text__char__ic ,[char] ic ,text,0.0425027497112751,-0.003440778935328126,0.003440778935328126
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,7,12118,text__char__bee,[char] bee,text,0.0188343096524477,-0.0032588369213044643,0.0032588369213044643
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,8,13605,text__char__nic,[char] nic,text,0.04565557837486267,-0.001419637817889452,0.001419637817889452
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,9,11317,text__char__ a ,[char]  a ,text,0.024827387183904648,-0.0011034534545615315,0.0011034534545615315
case_04,typical_low_to_medium,lightgbm,LightGBM,gradient_boosting,126,890270067c166c047ceda5d45e5e16ea678f5fa8,low,medium,opposes_prediction,10,12417,text__char__diti,[char] diti,text,0.020838212221860886,-0.0011021486716344953,0.0011021486716344953
case_05,typical_high_to_medium,lightgbm,LightGBM,gradient_boosting,394,a290262a783ad8b4921aa46b3c337daf9f4dbeb1,high,low,supports_prediction,1,15007,categorical__queue_Customer Service,Customer Service,queue,1.0,0.3964228928089142,0.3964228928089142
case_05,typical_high_to_medium,lightgbm,LightGBM,gradient_boosting,394,a290262a783ad8b4921aa46b3c337daf9f4dbeb1,high,low,supports_prediction,2,11998,text__char__aran ,[char] aran ,text,0.03691352158784866,0.0973159670829773,0.0973159670829773
case_05,typical_high_to_medium,lightgbm,LightGBM,gradient_boosting,394,a290262a783ad8b4921aa46b3c337daf9f4dbeb1,high,low,supports_prediction,3,5514,text__word__könnten bitte,könnten bitte,text,0.07815998047590256,0.09090874344110489,0.09090874344110489
